TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified
RØ,1573,Start,1133,KK/86,1133,0,0.0,true
RØ,1573,KK/86,1133,KB/86,1225,78,113.7,false
RØ,1573,KB/86,1225,End,1225,0,0.0,true
RØ,1574,Start,1370,KB/86,1370,0,0.0,true
RØ,1574,KB/86,1370,KH/86,1470,21,110.6,false
RØ,1574,KH/86,1470,End,1470,0,0.0,true
RØ,1577,Start,1202,KH/86,1202,0,0.0,true
RØ,1577,KH/86,1202,KB/86,1285,75,110.6,false
RØ,1577,KB/86,1285,End,1285,0,0.0,true
RØ,1581,Start,1253,KK/86,1253,0,0.0,true
RØ,1581,KK/86,1253,KB/86,1346,123,113.7,false
RØ,1581,KB/86,1346,End,1346,0,0.0,true
RØ,1583,Start,1274,KK/86,1274,0,0.0,true
RØ,1583,KK/86,1274,KB/86,1393,176,113.7,false
RØ,1583,KB/86,1393,End,1393,0,0.0,true
RØ,1587,Start,1343,KK/86,1343,0,0.0,true
RØ,1587,KK/86,1343,KB/86,1453,171,113.7,false
RØ,1587,KB/86,1453,End,1453,0,0.0,true
RØ,1591,Start,1410,KH/86,1410,0,0.0,true
RØ,1591,KH/86,1410,KB/86,1510,102,110.6,false
RØ,1591,KB/86,1510,End,1510,0,0.0,true
RØ,2085,Start,1258,HG/86,1258,0,0.0,true
RØ,2085,HG/86,1258,KH/86,1313,48,46.2,true
RØ,2085,KH/86,1313,End,1313,0,0.0,true
RØ,2089,Start,1318,HG/86,1318,0,0.0,true
RØ,2089,HG/86,1318,KH/86,1373,36,46.2,true
RØ,2089,KH/86,1373,End,1373,0,0.0,true
RØ,2093,Start,1378,HG/86,1378,0,0.0,true
RØ,2093,HG/86,1378,KH/86,1433,20,46.2,true
RØ,2093,KH/86,1433,End,1433,0,0.0,true
RØ,2200,Start,307,KH/86,307,0,0.0,true
RØ,2200,KH/86,307,HG/86,362,29,46.2,true
RØ,2200,HG/86,362,End,362,0,0.0,true
RØ,2202,Start,367,KH/86,367,0,0.0,true
RØ,2202,KH/86,367,HG/86,422,19,46.2,true
RØ,2202,HG/86,422,End,422,0,0.0,true
RØ,2204,Start,358,NÆ/86,358,0,0.0,true
RØ,2204,NÆ/86,358,HG/86,482,229,136.9,true
RØ,2204,HG/86,482,End,482,0,0.0,true
RØ,2208,Start,418,NÆ/86,418,0,0.0,true
RØ,2208,NÆ/86,418,HG/86,542,481,136.9,true
RØ,2208,HG/86,542,End,542,0,0.0,true
RØ,2212,Start,478,NÆ/86,478,0,0.0,true
RØ,2212,NÆ/86,478,HG/86,602,203,136.9,true
RØ,2212,HG/86,602,End,602,0,0.0,true
RØ,2216,Start,538,NÆ/86,538,0,0.0,true
RØ,2216,NÆ/86,538,HG/86,662,199,136.9,true
RØ,2216,HG/86,662,End,662,0,0.0,true
RØ,2217,Start,296,KH/86,296,0,0.0,true
RØ,2217,KH/86,296,NÆ/86,362,36,90.7,true
RØ,2217,NÆ/86,362,End,362,0,0.0,true
RØ,2219,Start,298,HG/86,298,0,0.0,true
RØ,2219,HG/86,298,KH/86,353,57,46.2,true
RØ,2219,KH/86,353,End,353,0,0.0,true
RØ,2220,Start,598,NÆ/86,598,0,0.0,true
RØ,2220,NÆ/86,598,HG/86,722,82,136.9,true
RØ,2220,HG/86,722,End,722,0,0.0,true
RØ,2221,Start,356,KH/86,356,0,0.0,true
RØ,2221,KH/86,356,NÆ/86,422,55,90.7,true
RØ,2221,NÆ/86,422,End,422,0,0.0,true
RØ,2224,Start,658,NÆ/86,658,0,0.0,true
RØ,2224,NÆ/86,658,HG/86,782,106,136.9,true
RØ,2224,HG/86,782,End,782,0,0.0,true
RØ,2225,Start,358,HG/86,358,0,0.0,true
RØ,2225,HG/86,358,NÆ/86,482,192,136.9,true
RØ,2225,NÆ/86,482,End,482,0,0.0,true
RØ,2228,Start,718,NÆ/86,718,0,0.0,true
RØ,2228,NÆ/86,718,HG/86,842,113,136.9,true
RØ,2228,HG/86,842,End,842,0,0.0,true
RØ,2229,Start,418,HG/86,418,0,0.0,true
RØ,2229,HG/86,418,NÆ/86,542,398,136.9,true
RØ,2229,NÆ/86,542,End,542,0,0.0,true
RØ,2232,Start,778,NÆ/86,778,0,0.0,true
RØ,2232,NÆ/86,778,HG/86,902,143,136.9,true
RØ,2232,HG/86,902,End,902,0,0.0,true
RØ,2233,Start,478,HG/86,478,0,0.0,true
RØ,2233,HG/86,478,NÆ/86,602,377,136.9,true
RØ,2233,NÆ/86,602,End,602,0,0.0,true
RØ,2236,Start,838,NÆ/86,838,0,0.0,true
RØ,2236,NÆ/86,838,HG/86,962,323,136.9,true
RØ,2236,HG/86,962,End,962,0,0.0,true
RØ,2237,Start,538,HG/86,538,0,0.0,true
RØ,2237,HG/86,538,NÆ/86,662,99,136.9,true
RØ,2237,NÆ/86,662,End,662,0,0.0,true
RØ,2240,Start,898,NÆ/86,898,0,0.0,true
RØ,2240,NÆ/86,898,HG/86,1022,415,136.9,true
RØ,2240,HG/86,1022,End,1022,0,0.0,true
RØ,2241,Start,598,HG/86,598,0,0.0,true
RØ,2241,HG/86,598,NÆ/86,722,106,136.9,true
RØ,2241,NÆ/86,722,End,722,0,0.0,true
RØ,2244,Start,958,NÆ/86,958,0,0.0,true
RØ,2244,NÆ/86,958,HG/86,1082,319,136.9,true
RØ,2244,HG/86,1082,End,1082,0,0.0,true
RØ,2245,Start,658,HG/86,658,0,0.0,true
RØ,2245,HG/86,658,NÆ/86,782,110,136.9,true
RØ,2245,NÆ/86,782,End,782,0,0.0,true
RØ,2248,Start,1018,NÆ/86,1018,0,0.0,true
RØ,2248,NÆ/86,1018,HG/86,1142,109,136.9,true
RØ,2248,HG/86,1142,End,1142,0,0.0,true
RØ,2249,Start,718,HG/86,718,0,0.0,true
RØ,2249,HG/86,718,NÆ/86,842,109,136.9,true
RØ,2249,NÆ/86,842,End,842,0,0.0,true
RØ,2252,Start,1078,NÆ/86,1078,0,0.0,true
RØ,2252,NÆ/86,1078,HG/86,1202,89,136.9,true
RØ,2252,HG/86,1202,End,1202,0,0.0,true
RØ,2253,Start,778,HG/86,778,0,0.0,true
RØ,2253,HG/86,778,NÆ/86,902,197,136.9,true
RØ,2253,NÆ/86,902,End,902,0,0.0,true
RØ,2256,Start,1138,NÆ/86,1138,0,0.0,true
RØ,2256,NÆ/86,1138,HG/86,1262,104,136.9,true
RØ,2256,HG/86,1262,End,1262,0,0.0,true
RØ,2257,Start,838,HG/86,838,0,0.0,true
RØ,2257,HG/86,838,NÆ/86,962,305,136.9,true
RØ,2257,NÆ/86,962,End,962,0,0.0,true
RØ,2260,Start,1198,NÆ/86,1198,0,0.0,true
RØ,2260,NÆ/86,1198,HG/86,1322,88,136.9,true
RØ,2260,HG/86,1322,End,1322,0,0.0,true
RØ,2261,Start,898,HG/86,898,0,0.0,true
RØ,2261,HG/86,898,NÆ/86,1022,437,136.9,true
RØ,2261,NÆ/86,1022,End,1022,0,0.0,true
RØ,2264,Start,1258,NÆ/86,1258,0,0.0,true
RØ,2264,NÆ/86,1258,HG/86,1382,125,136.9,true
RØ,2264,HG/86,1382,End,1382,0,0.0,true
RØ,2265,Start,958,HG/86,958,0,0.0,true
RØ,2265,HG/86,958,NÆ/86,1082,340,136.9,true
RØ,2265,NÆ/86,1082,End,1082,0,0.0,true
RØ,2268,Start,1318,NÆ/86,1318,0,0.0,true
RØ,2268,NÆ/86,1318,HG/86,1442,94,136.9,true
RØ,2268,HG/86,1442,End,1442,0,0.0,true
RØ,2269,Start,1018,HG/86,1018,0,0.0,true
RØ,2269,HG/86,1018,NÆ/86,1142,155,136.9,true
RØ,2269,NÆ/86,1142,End,1142,0,0.0,true
RØ,2270,Start,1365,NÆ/86,1365,0,0.0,true
RØ,2270,NÆ/86,1365,KH/86,1430,20,90.7,true
RØ,2270,KH/86,1430,End,1430,0,0.0,true
RØ,2272,Start,7,KH/86,7,0,0.0,true
RØ,2272,KH/86,7,HG/86,62,29,46.2,true
RØ,2272,HG/86,62,End,62,0,0.0,true
RØ,2273,Start,1078,HG/86,1078,0,0.0,true
RØ,2273,HG/86,1078,NÆ/86,1202,98,136.9,true
RØ,2273,NÆ/86,1202,End,1202,0,0.0,true
RØ,2277,Start,1138,HG/86,1138,0,0.0,true
RØ,2277,HG/86,1138,NÆ/86,1262,95,136.9,true
RØ,2277,NÆ/86,1262,End,1262,0,0.0,true
RØ,2281,Start,1198,HG/86,1198,0,0.0,true
RØ,2281,HG/86,1198,NÆ/86,1322,87,136.9,true
RØ,2281,NÆ/86,1322,End,1322,0,0.0,true
RØ,2287,Start,1273,HG/86,1273,0,0.0,true
RØ,2287,HG/86,1273,NÆ/86,1396,184,136.9,true
RØ,2287,NÆ/86,1396,End,1396,0,0.0,true
RØ,2291,Start,1390,KH/86,1390,0,0.0,true
RØ,2291,KH/86,1390,NÆ/86,1454,102,90.7,true
RØ,2291,NÆ/86,1454,End,1454,0,0.0,true
RØ,2297,Start,1438,HG/86,1438,0,0.0,true
RØ,2297,HG/86,1438,KH/86,1493,2,46.2,true
RØ,2297,KH/86,1493,End,1493,0,0.0,true
RØ,2299,Start,70,KH/86,70,0,0.0,true
RØ,2299,KH/86,70,NÆ/86,134,28,90.7,true
RØ,2299,NÆ/86,134,End,134,0,0.0,true
IC,2304,Start,307,FA/86,307,0,0.0,true
IC,2304,FA/86,307,ES/86,370,19,88.5,true
IC,2304,ES/86,370,End,370,0,0.0,true
IC,2308,Start,367,FA/86,367,0,0.0,true
IC,2308,FA/86,367,ES/86,430,44,88.5,true
IC,2308,ES/86,430,End,430,0,0.0,true
IC,2312,Start,411,FA/86,411,0,0.0,true
IC,2312,FA/86,411,ES/86,474,81,88.5,true
IC,2312,ES/86,474,End,474,0,0.0,true
IC,2313,Start,303,ES/86,303,0,0.0,true
IC,2313,ES/86,303,FA/86,367,49,88.5,true
IC,2313,FA/86,367,End,367,0,0.0,true
IC,2316,Start,471,FA/86,471,0,0.0,true
IC,2316,FA/86,471,ES/86,534,132,88.5,true
IC,2316,ES/86,534,End,534,0,0.0,true
IC,2317,Start,362,ES/86,362,0,0.0,true
IC,2317,ES/86,362,FA/86,427,86,88.5,true
IC,2317,FA/86,427,End,427,0,0.0,true
RV,2320,Start,531,FA/86,531,0,0.0,true
RV,2320,FA/86,531,ES/86,594,37,88.5,true
RV,2320,ES/86,594,End,594,0,0.0,true
IC,2321,Start,422,ES/86,422,0,0.0,true
IC,2321,ES/86,422,FA/86,487,67,88.5,true
IC,2321,FA/86,487,End,487,0,0.0,true
IC,2324,Start,591,FA/86,591,0,0.0,true
IC,2324,FA/86,591,ES/86,654,100,88.5,true
IC,2324,ES/86,654,End,654,0,0.0,true
RV,2325,Start,484,ES/86,484,0,0.0,true
RV,2325,ES/86,484,FA/86,549,54,88.5,true
RV,2325,FA/86,549,End,549,0,0.0,true
IC,2328,Start,651,FA/86,651,0,0.0,true
IC,2328,FA/86,651,ES/86,714,37,88.5,true
IC,2328,ES/86,714,End,714,0,0.0,true
IC,2329,Start,543,ES/86,543,0,0.0,true
IC,2329,ES/86,543,FA/86,607,30,88.5,true
IC,2329,FA/86,607,End,607,0,0.0,true
IC,2332,Start,711,FA/86,711,0,0.0,true
IC,2332,FA/86,711,ES/86,774,82,88.5,true
IC,2332,ES/86,774,End,774,0,0.0,true
IC,2333,Start,603,ES/86,603,0,0.0,true
IC,2333,ES/86,603,FA/86,667,59,88.5,true
IC,2333,FA/86,667,End,667,0,0.0,true
RV,2336,Start,771,FA/86,771,0,0.0,true
RV,2336,FA/86,771,ES/86,834,43,88.5,true
RV,2336,ES/86,834,End,834,0,0.0,true
IC,2337,Start,663,ES/86,663,0,0.0,true
IC,2337,ES/86,663,FA/86,727,69,88.5,true
IC,2337,FA/86,727,End,727,0,0.0,true
IC,2340,Start,831,FA/86,831,0,0.0,true
IC,2340,FA/86,831,ES/86,894,108,88.5,true
IC,2340,ES/86,894,End,894,0,0.0,true
RV,2341,Start,724,ES/86,724,0,0.0,true
RV,2341,ES/86,724,FA/86,789,26,88.5,true
RV,2341,FA/86,789,End,789,0,0.0,true
IC,2344,Start,891,FA/86,891,0,0.0,true
IC,2344,FA/86,891,ES/86,954,124,88.5,true
IC,2344,ES/86,954,End,954,0,0.0,true
IC,2345,Start,783,ES/86,783,0,0.0,true
IC,2345,ES/86,783,FA/86,847,82,88.5,true
IC,2345,FA/86,847,End,847,0,0.0,true
IC,2348,Start,951,FA/86,951,0,0.0,true
IC,2348,FA/86,951,ES/86,1014,109,88.5,true
IC,2348,ES/86,1014,End,1014,0,0.0,true
IC,2349,Start,843,ES/86,843,0,0.0,true
IC,2349,ES/86,843,FA/86,907,88,88.5,true
IC,2349,FA/86,907,End,907,0,0.0,true
RV,2352,Start,1011,FA/86,1011,0,0.0,true
RV,2352,FA/86,1011,ES/86,1074,55,88.5,true
RV,2352,ES/86,1074,End,1074,0,0.0,true
IC,2353,Start,903,ES/86,903,0,0.0,true
IC,2353,ES/86,903,FA/86,967,147,88.5,true
IC,2353,FA/86,967,End,967,0,0.0,true
IC,2356,Start,1071,FA/86,1071,0,0.0,true
IC,2356,FA/86,1071,ES/86,1134,82,88.5,true
IC,2356,ES/86,1134,End,1134,0,0.0,true
RV,2357,Start,964,ES/86,964,0,0.0,true
RV,2357,ES/86,964,FA/86,1029,146,88.5,true
RV,2357,FA/86,1029,End,1029,0,0.0,true
IC,2360,Start,1131,FA/86,1131,0,0.0,true
IC,2360,FA/86,1131,ES/86,1194,44,88.5,true
IC,2360,ES/86,1194,End,1194,0,0.0,true
IC,2361,Start,1023,ES/86,1023,0,0.0,true
IC,2361,ES/86,1023,FA/86,1087,72,88.5,true
IC,2361,FA/86,1087,End,1087,0,0.0,true
IC,2364,Start,1191,FA/86,1191,0,0.0,true
IC,2364,FA/86,1191,ES/86,1254,73,88.5,true
IC,2364,ES/86,1254,End,1254,0,0.0,true
IC,2365,Start,1083,ES/86,1083,0,0.0,true
IC,2365,ES/86,1083,FA/86,1147,46,88.5,true
IC,2365,FA/86,1147,End,1147,0,0.0,true
IC,2368,Start,1251,FA/86,1251,0,0.0,true
IC,2368,FA/86,1251,ES/86,1314,55,88.5,true
IC,2368,ES/86,1314,End,1314,0,0.0,true
IC,2369,Start,1143,ES/86,1143,0,0.0,true
IC,2369,ES/86,1143,FA/86,1207,55,88.5,true
IC,2369,FA/86,1207,End,1207,0,0.0,true
IC,2371,Start,1203,ES/86,1203,0,0.0,true
IC,2371,ES/86,1203,FA/86,1267,78,88.5,true
IC,2371,FA/86,1267,End,1267,0,0.0,true
IC,2374,Start,1311,FA/86,1311,0,0.0,true
IC,2374,FA/86,1311,ES/86,1374,35,88.5,true
IC,2374,ES/86,1374,End,1374,0,0.0,true
IC,2376,Start,1392,FA/86,1392,0,0.0,true
IC,2376,FA/86,1392,ES/86,1455,55,88.5,true
IC,2376,ES/86,1455,End,1455,0,0.0,true
IC,2377,Start,1263,ES/86,1263,0,0.0,true
IC,2377,ES/86,1263,FA/86,1327,48,88.5,true
IC,2377,FA/86,1327,End,1327,0,0.0,true
IC,2383,Start,1361,ES/86,1361,0,0.0,true
IC,2383,ES/86,1361,FA/86,1425,26,88.5,true
IC,2383,FA/86,1425,End,1425,0,0.0,true
IC,2387,Start,1421,ES/86,1421,0,0.0,true
IC,2387,ES/86,1421,FA/86,1485,3,88.5,true
IC,2387,FA/86,1485,End,1485,0,0.0,true
RØ,2400,Start,276,NÆ/86,276,0,0.0,true
RØ,2400,NÆ/86,276,KH/86,343,55,79.2,true
RØ,2400,KH/86,343,End,343,0,0.0,true
RØ,2404,Start,336,NÆ/86,336,0,0.0,true
RØ,2404,NÆ/86,336,KH/86,403,122,79.2,true
RØ,2404,KH/86,403,End,403,0,0.0,true
RØ,2408,Start,396,NÆ/86,396,0,0.0,true
RØ,2408,NÆ/86,396,KH/86,463,300,79.2,true
RØ,2408,KH/86,463,End,463,0,0.0,true
RØ,2412,Start,456,NÆ/86,456,0,0.0,true
RØ,2412,NÆ/86,456,KK/86,532,231,82.3,true
RØ,2412,KK/86,532,End,532,0,0.0,true
RØ,2416,Start,516,NÆ/86,516,0,0.0,true
RØ,2416,NÆ/86,516,KK/86,592,123,82.3,true
RØ,2416,KK/86,592,End,592,0,0.0,true
RØ,2419,Start,317,KH/86,317,0,0.0,true
RØ,2419,KH/86,317,NÆ/86,382,19,79.2,true
RØ,2419,NÆ/86,382,End,382,0,0.0,true
RØ,2420,Start,576,NÆ/86,576,0,0.0,true
RØ,2420,NÆ/86,576,KK/86,652,64,82.3,true
RØ,2420,KK/86,652,End,652,0,0.0,true
RØ,2423,Start,377,KH/86,377,0,0.0,true
RØ,2423,KH/86,377,NÆ/86,442,43,79.2,true
RØ,2423,NÆ/86,442,End,442,0,0.0,true
RØ,2424,Start,636,NÆ/86,636,0,0.0,true
RØ,2424,NÆ/86,636,KH/86,703,51,79.2,true
RØ,2424,KH/86,703,End,703,0,0.0,true
RØ,2427,Start,437,KH/86,437,0,0.0,true
RØ,2427,KH/86,437,NÆ/86,502,85,79.2,true
RØ,2427,NÆ/86,502,End,502,0,0.0,true
RØ,2428,Start,696,NÆ/86,696,0,0.0,true
RØ,2428,NÆ/86,696,KK/86,772,64,82.3,true
RØ,2428,KK/86,772,End,772,0,0.0,true
RØ,2431,Start,497,KH/86,497,0,0.0,true
RØ,2431,KH/86,497,NÆ/86,562,63,79.2,true
RØ,2431,NÆ/86,562,End,562,0,0.0,true
RØ,2432,Start,756,NÆ/86,756,0,0.0,true
RØ,2432,NÆ/86,756,KK/86,832,47,82.3,true
RØ,2432,KK/86,832,End,832,0,0.0,true
RØ,2435,Start,557,KH/86,557,0,0.0,true
RØ,2435,KH/86,557,NÆ/86,622,45,79.2,true
RØ,2435,NÆ/86,622,End,622,0,0.0,true
RØ,2436,Start,816,NÆ/86,816,0,0.0,true
RØ,2436,NÆ/86,816,KH/86,883,84,79.2,true
RØ,2436,KH/86,883,End,883,0,0.0,true
RØ,2439,Start,608,KK/86,608,0,0.0,true
RØ,2439,KK/86,608,NÆ/86,682,33,82.3,true
RØ,2439,NÆ/86,682,End,682,0,0.0,true
RØ,2440,Start,876,NÆ/86,876,0,0.0,true
RØ,2440,NÆ/86,876,KH/86,943,90,79.2,true
RØ,2440,KH/86,943,End,943,0,0.0,true
RØ,2443,Start,668,KK/86,668,0,0.0,true
RØ,2443,KK/86,668,NÆ/86,742,42,82.3,true
RØ,2443,NÆ/86,742,End,742,0,0.0,true
RØ,2444,Start,936,NÆ/86,936,0,0.0,true
RØ,2444,NÆ/86,936,KH/86,1003,107,79.2,true
RØ,2444,KH/86,1003,End,1003,0,0.0,true
RØ,2447,Start,728,KK/86,728,0,0.0,true
RØ,2447,KK/86,728,NÆ/86,802,55,82.3,true
RØ,2447,NÆ/86,802,End,802,0,0.0,true
RØ,2448,Start,996,NÆ/86,996,0,0.0,true
RØ,2448,NÆ/86,996,KH/86,1063,56,79.2,true
RØ,2448,KH/86,1063,End,1063,0,0.0,true
RØ,2451,Start,788,KK/86,788,0,0.0,true
RØ,2451,KK/86,788,NÆ/86,862,78,82.3,true
RØ,2451,NÆ/86,862,End,862,0,0.0,true
RØ,2452,Start,1056,NÆ/86,1056,0,0.0,true
RØ,2452,NÆ/86,1056,KH/86,1123,44,79.2,true
RØ,2452,KH/86,1123,End,1123,0,0.0,true
RØ,2455,Start,848,KK/86,848,0,0.0,true
RØ,2455,KK/86,848,NÆ/86,922,132,82.3,true
RØ,2455,NÆ/86,922,End,922,0,0.0,true
RØ,2456,Start,1116,NÆ/86,1116,0,0.0,true
RØ,2456,NÆ/86,1116,KK/86,1192,33,82.3,true
RØ,2456,KK/86,1192,End,1192,0,0.0,true
RØ,2459,Start,908,KK/86,908,0,0.0,true
RØ,2459,KK/86,908,NÆ/86,982,235,82.3,true
RØ,2459,NÆ/86,982,End,982,0,0.0,true
RØ,2460,Start,1176,NÆ/86,1176,0,0.0,true
RØ,2460,NÆ/86,1176,KH/86,1243,52,79.2,true
RØ,2460,KH/86,1243,End,1243,0,0.0,true
RØ,2463,Start,977,KH/86,977,0,0.0,true
RØ,2463,KH/86,977,NÆ/86,1042,386,79.2,true
RØ,2463,NÆ/86,1042,End,1042,0,0.0,true
RØ,2464,Start,1236,NÆ/86,1236,0,0.0,true
RØ,2464,NÆ/86,1236,KH/86,1303,46,79.2,true
RØ,2464,KH/86,1303,End,1303,0,0.0,true
RØ,2467,Start,1037,KH/86,1037,0,0.0,true
RØ,2467,KH/86,1037,NÆ/86,1102,176,79.2,true
RØ,2467,NÆ/86,1102,End,1102,0,0.0,true
RØ,2468,Start,1296,NÆ/86,1296,0,0.0,true
RØ,2468,NÆ/86,1296,KH/86,1363,24,79.2,true
RØ,2468,KH/86,1363,End,1363,0,0.0,true
RØ,2471,Start,1097,KH/86,1097,0,0.0,true
RØ,2471,KH/86,1097,NÆ/86,1162,88,79.2,true
RØ,2471,NÆ/86,1162,End,1162,0,0.0,true
RØ,2474,Start,1356,NÆ/86,1356,0,0.0,true
RØ,2474,NÆ/86,1356,KK/86,1440,25,82.3,true
RØ,2474,KK/86,1440,End,1440,0,0.0,true
RØ,2475,Start,1157,KH/86,1157,0,0.0,true
RØ,2475,KH/86,1157,NÆ/86,1222,71,79.2,true
RØ,2475,NÆ/86,1222,End,1222,0,0.0,true
RØ,2476,Start,1416,NÆ/86,1416,0,0.0,true
RØ,2476,NÆ/86,1416,HGL/86,1506,1,84.4,true
RØ,2476,HGL/86,1506,End,1506,0,0.0,true
RØ,2479,Start,1208,KK/86,1208,0,0.0,true
RØ,2479,KK/86,1208,NÆ/86,1282,75,82.3,true
RØ,2479,NÆ/86,1282,End,1282,0,0.0,true
RØ,2483,Start,1268,KK/86,1268,0,0.0,true
RØ,2483,KK/86,1268,NÆ/86,1342,71,82.3,true
RØ,2483,NÆ/86,1342,End,1342,0,0.0,true
RØ,2487,Start,1328,KK/86,1328,0,0.0,true
RØ,2487,KK/86,1328,NÆ/86,1402,66,82.3,true
RØ,2487,NÆ/86,1402,End,1402,0,0.0,true
RØ,2491,Start,1397,KH/86,1397,0,0.0,true
RØ,2491,KH/86,1397,NÆ/86,1462,49,79.2,true
RØ,2491,NÆ/86,1462,End,1462,0,0.0,true
RØ,2495,Start,17,KH/86,17,0,0.0,true
RØ,2495,KH/86,17,NÆ/86,77,22,79.2,true
RØ,2495,NÆ/86,77,End,77,0,0.0,true
RØ,2500,Start,352,KH/86,352,0,0.0,true
RØ,2500,KH/86,352,HG/86,407,13,46.2,true
RØ,2500,HG/86,407,End,407,0,0.0,true
RØ,2502,Start,353,HK/86,353,0,0.0,true
RØ,2502,HK/86,353,HG/86,467,206,113.3,true
RØ,2502,HG/86,467,End,467,0,0.0,true
RØ,2506,Start,413,HK/86,413,0,0.0,true
RØ,2506,HK/86,413,HG/86,527,523,113.3,true
RØ,2506,HG/86,527,End,527,0,0.0,true
RØ,2510,Start,473,HK/86,473,0,0.0,true
RØ,2510,HK/86,473,HG/86,587,424,113.3,true
RØ,2510,HG/86,587,End,587,0,0.0,true
RØ,2514,Start,533,HK/86,533,0,0.0,true
RØ,2514,HK/86,533,HG/86,647,279,113.3,true
RØ,2514,HG/86,647,End,647,0,0.0,true
RØ,2518,Start,593,HK/86,593,0,0.0,true
RØ,2518,HK/86,593,HG/86,707,131,113.3,true
RØ,2518,HG/86,707,End,707,0,0.0,true
RØ,2519,Start,312,KH/86,312,0,0.0,true
RØ,2519,KH/86,312,HK/86,367,18,67.1,true
RØ,2519,HK/86,367,End,367,0,0.0,true
RØ,2522,Start,653,HK/86,653,0,0.0,true
RØ,2522,HK/86,653,HG/86,767,148,113.3,true
RØ,2522,HG/86,767,End,767,0,0.0,true
RØ,2523,Start,356,HGL/86,356,0,0.0,true
RØ,2523,HGL/86,356,HK/86,427,55,72.3,true
RØ,2523,HK/86,427,End,427,0,0.0,true
RØ,2526,Start,713,HK/86,713,0,0.0,true
RØ,2526,HK/86,713,HG/86,827,163,113.3,true
RØ,2526,HG/86,827,End,827,0,0.0,true
RØ,2527,Start,373,HG/86,373,0,0.0,true
RØ,2527,HG/86,373,HK/86,487,360,113.3,true
RØ,2527,HK/86,487,End,487,0,0.0,true
RØ,2530,Start,773,HK/86,773,0,0.0,true
RØ,2530,HK/86,773,HG/86,887,161,113.3,true
RØ,2530,HG/86,887,End,887,0,0.0,true
RØ,2531,Start,433,HG/86,433,0,0.0,true
RØ,2531,HG/86,433,HK/86,547,421,113.3,true
RØ,2531,HK/86,547,End,547,0,0.0,true
RØ,2534,Start,833,HK/86,833,0,0.0,true
RØ,2534,HK/86,833,HG/86,947,211,113.3,true
RØ,2534,HG/86,947,End,947,0,0.0,true
RØ,2535,Start,493,HG/86,493,0,0.0,true
RØ,2535,HG/86,493,HK/86,607,259,113.3,true
RØ,2535,HK/86,607,End,607,0,0.0,true
RØ,2538,Start,893,HK/86,893,0,0.0,true
RØ,2538,HK/86,893,HG/86,1007,354,113.3,true
RØ,2538,HG/86,1007,End,1007,0,0.0,true
RØ,2539,Start,553,HG/86,553,0,0.0,true
RØ,2539,HG/86,553,HK/86,667,198,113.3,true
RØ,2539,HK/86,667,End,667,0,0.0,true
RØ,2542,Start,953,HK/86,953,0,0.0,true
RØ,2542,HK/86,953,HG/86,1067,315,113.3,true
RØ,2542,HG/86,1067,End,1067,0,0.0,true
RØ,2543,Start,613,HG/86,613,0,0.0,true
RØ,2543,HG/86,613,HK/86,727,104,113.3,true
RØ,2543,HK/86,727,End,727,0,0.0,true
RØ,2546,Start,1013,HK/86,1013,0,0.0,true
RØ,2546,HK/86,1013,HG/86,1127,170,113.3,true
RØ,2546,HG/86,1127,End,1127,0,0.0,true
RØ,2547,Start,673,HG/86,673,0,0.0,true
RØ,2547,HG/86,673,HK/86,787,122,113.3,true
RØ,2547,HK/86,787,End,787,0,0.0,true
RØ,2550,Start,1073,HK/86,1073,0,0.0,true
RØ,2550,HK/86,1073,HG/86,1187,107,113.3,true
RØ,2550,HG/86,1187,End,1187,0,0.0,true
RØ,2551,Start,733,HG/86,733,0,0.0,true
RØ,2551,HG/86,733,HK/86,847,144,113.3,true
RØ,2551,HK/86,847,End,847,0,0.0,true
RØ,2554,Start,1133,HK/86,1133,0,0.0,true
RØ,2554,HK/86,1133,HG/86,1247,80,113.3,true
RØ,2554,HG/86,1247,End,1247,0,0.0,true
RØ,2555,Start,793,HG/86,793,0,0.0,true
RØ,2555,HG/86,793,HK/86,907,233,113.3,true
RØ,2555,HK/86,907,End,907,0,0.0,true
RØ,2558,Start,1193,HK/86,1193,0,0.0,true
RØ,2558,HK/86,1193,HG/86,1307,135,113.3,true
RØ,2558,HG/86,1307,End,1307,0,0.0,true
RØ,2559,Start,853,HG/86,853,0,0.0,true
RØ,2559,HG/86,853,HK/86,967,354,113.3,true
RØ,2559,HK/86,967,End,967,0,0.0,true
RØ,2562,Start,1253,HK/86,1253,0,0.0,true
RØ,2562,HK/86,1253,HGL/86,1324,52,72.3,true
RØ,2562,HGL/86,1324,End,1324,0,0.0,true
RØ,2563,Start,913,HG/86,913,0,0.0,true
RØ,2563,HG/86,913,HK/86,1027,431,113.3,true
RØ,2563,HK/86,1027,End,1027,0,0.0,true
RØ,2566,Start,1313,HK/86,1313,0,0.0,true
RØ,2566,HK/86,1313,HGL/86,1384,40,72.3,true
RØ,2566,HGL/86,1384,End,1384,0,0.0,true
RØ,2567,Start,973,HG/86,973,0,0.0,true
RØ,2567,HG/86,973,HK/86,1087,354,113.3,true
RØ,2567,HK/86,1087,End,1087,0,0.0,true
RØ,2571,Start,1033,HG/86,1033,0,0.0,true
RØ,2571,HG/86,1033,HK/86,1147,161,113.3,true
